id;title;artists;langauge;genre
3885955;Bella Ciao; & Manu Pilas;it;folk
3410218;Oom Sha La La; & Haley Heynderickx;en;folk
775697;Korkuyorlar;Edip Akbayram;tr;folk
391900;Reno;Bruce Springsteen;en;folk
874509;God Of My Fathers;Andrew Peterson;en;folk
970990;Right Away, Great Captain;Right Away, Great Captain!;en;folk
2868416;Ben Yoruldum Hayat; & Mümin Sarıkaya;tr;folk
5545757;False Prophet; & Bob Dylan;en;folk
286938;Diamonds and Rust; & Joan Baez;en;folk
714221;Carrie & Lowell; & Sufjan Stevens;en;folk
281831;Christian Brothers; & Elliott Smith;en;folk
3154122;Chant II; & Original Cast of Hadestown;en;folk
483612;Here We Go Again;Angus & Julia Stone;en;folk
2269862;New Year's Eve; & Mal Blum;en;folk
2068956;İtirazım Var; & Müslüm Gürses;tr;folk
4417106;Zivot da stane ne sme; & Sinan Sakić;sr;folk
9409784;Rich Men North of Richmond; & Oliver Anthony Music;en;folk
1864536;A Rainy Night in Soho; & The Pogues;en;folk
3885955;Bella ciao; & Traditional Transcriptions;it;folk
3621284;Write Me a Letter; & Rusty Cage;en;folk
830260;Says Elliott;Sibylle Baier;en;folk
1237;Hallelujah; & Leonard Cohen;en;folk
99398;Atlantic City; & Bruce Springsteen;en;folk
489521;Pitseleh; & Elliott Smith;en;folk
813358;Always Half Strange;Angel Olsen;en;folk
1556;Blackbird; & The Beatles;en;folk
106110;Puff, The Magic Dragon; & Peter, Paul and Mary;en;folk
8726115;Letter To An Old Poet; & ​boygenius;en;folk
3025245;Seaweed; & Mount Eerie;en;folk
101498;Fairytale of New York; & The Pogues;en;folk
113939;To Be Alone with You; & Sufjan Stevens;en;folk
1155708;Spike Driver Blues (1928); & Mississippi John Hurt;en;folk
3260992;Please Never Fall in Love Again; & Ollie MN;en;folk
3182604;Depression & Obsession; & XXXTENTACION;en;folk
434357;My Silver Lining; & First Aid Kit;en;folk
106545;Alice's Restaurant Massacree; & Arlo Guthrie;en;folk
714233;John My Beloved; & Sufjan Stevens;en;folk
1161;Old Man; & Neil Young;en;folk
3480055;​before I close my eyes; & XXXTENTACION;en;folk
2052018;Bu Kalp Seni Unutur mu?; & Fikret Kızılok;tr;folk
5813504;Your New Boyfriend; & Wilbur Soot;en;folk
256511;The Needle and the Damage Done; & Neil Young;en;folk
516325;2:45 AM; & Elliott Smith;en;folk
112457;California Stars; & Billy Bragg and Wilco;en;folk
2017615;In the Pines; & Lead Belly;en;folk
60544;Soft as Chalk; & Joanna Newsom;en;folk
302707;Stolen Dance; & Milky Chance;en;folk
118012;The Body of an American; & The Pogues;en;folk
658574;M.T.A.; & The Kingston Trio;en;folk
477161;The Avalanche;Sufjan Stevens;en;folk
599350;Wanderin’;Justin Townes Earle;en;folk
2988975;Ravens; & Mount Eerie;en;folk
62525;Lua; & Bright Eyes;en;folk
8726108;Cool About It; & ​boygenius;en;folk
75306;Tiger Mountain Peasant Song; & Fleet Foxes;en;folk
153174;Black Crow;Joni Mitchell;en;folk
2065150;Gesi Bağları; & Selda Bağcan;tr;folk
181772;Butterflies;Hudson Taylor;en;folk
108172;The Predatory Wasp of the Palisades Is Out to Get Us!; & Sufjan Stevens;en;folk
2030;Big Yellow Taxi; & Joni Mitchell;en;folk
136163;Famous Blue Raincoat; & Leonard Cohen;en;folk
4447677;Leader of the Landslide; & ​The Lumineers;en;folk
246280;Roll Jordan Roll; & Topsy Chapman;en;folk
846416;Elvis Presley Blues;Joan Baez;en;folk
117540;My Back Pages; & Bob Dylan;en;folk
864533;Seasonspeech;Elvenking;en;folk
777379;Bir Düş Uçuracağım;Edip Akbayram;tr;folk
418491;A Pair of Brown Eyes; & The Pogues;en;folk
1237;Hallelujah; & Jeff Buckley;en;folk
711434;Two Hungry Blackbirds;Iron & Wine;en;folk
4521860;Deli Miyim Ben; & Âşık Mahzuni Şerif;tr;folk
8726113;We're In Love; & ​boygenius;en;folk
875059;The Hills of Greenmore;Steeleye Span;en;folk
374776;King and Cross;Ásgeir;en;folk
404813;A Fond Farewell; & Elliott Smith;en;folk
2837372;29 #Strafford APTS; & Bon Iver;en;folk
199666;Romance in Durango;Bob Dylan;en;folk
144990;Monkey & Bear; & Joanna Newsom;en;folk
182483;Headless Horseman; & The Microphones;en;folk
246280;Roll Jordan Roll; & John Legend;en;folk
368899;Unfucktheworld; & Angel Olsen;en;folk
3154075;Way Down Hadestown II; & Original Cast of Hadestown;en;folk
907349;Come Along Home (Tom’s Song);The Chad Mitchell Trio;en;folk
283843;White Shoes;Conor Oberst and The Mystic Valley Band;en;folk
386414;All the Trees of the Field Will Clap Their Hands;Sufjan Stevens;en;folk
765968;Smisurata Preghiera;Fabrizio De André;it;folk
967611;Miner’s Refrain;Gillian Welch;en;folk
134618;A Spanish Piece;Pink Floyd;en;folk
117532;All I Really Want to Do;Bob Dylan;en;folk
690459;Bees;Animal Collective;en;folk
344882;Cassy O'; & George Ezra;en;folk
714234;Blue Bucket of Gold; & Sufjan Stevens;en;folk
419974;If Winter Ends;Bright Eyes;en;folk
344880;Budapest; & George Ezra;en;folk
4862325;Kasih Sayang Kepada Orang Tua; & Mawang;ms;folk
503162;The Way You Look Tonight; & Tony Bennett;en;jazz
278754;In the Wee Small Hours of the Morning; & Frank Sinatra;en;jazz
515936;Gloomy Sunday; & Björk;en;jazz
740498;Love Like You; & Rebecca Sugar;en;jazz
123831;Honey Pie; & The Beatles;en;jazz
5256484;Nightrider;Tom Misch & Yussef Dayes;en;jazz
3503133;Estoy Triste; & Nathy Peluso;es;jazz
3930806;I Had a Vision; & Masego;en;jazz
219430;Haitian Fight Song;Charles Mingus;;jazz
3141985;Wedding Song (Non-Album Track); & Original Cast of Hadestown;en;jazz
3318565;I Love You More Than You'll Ever Know; & Amy Winehouse;en;jazz
677280;Beasts Of No Nation;Fela Kuti & Egypt 80;;jazz
235229;Josie; & Steely Dan;en;jazz
1287167;The Old Man of the Mountain; & Cab Calloway;en;jazz
3338345;"Turret Opera ""Cara Mia Addio"""; & Ellen McLain;it;jazz
818231;She's Gone;Daryl Hall & John Oates;en;jazz
1666059;Bewitched, Bothered, And Bewildered; & Ella Fitzgerald;en;jazz
104941;Dream a Little Dream of Me;Ella Fitzgerald & Louis Armstrong;en;jazz
117083;Nobody Knows the Trouble I've Seen; & Louis Armstrong;en;jazz
840631;When the Saints Go Marching In; & Louis Armstrong;en;jazz
851663;Embraceable You;Billy Vaughn;en;jazz
118812;FLY ME TO THE MOON; & Claire Littley;en;jazz
362381;Mack the Knife; & Louis Armstrong;en;jazz
150492;Ordinary Joe; & Nujabes;en;jazz
203517;Kiss Me;Tom Waits;en;jazz
1668611;He's Got the Whole World in His Hands; & Nina Simone;en;jazz
982026;Pussywillows Cattails;Kenny Rankin;en;jazz
1038012;Splish Splash; & Bobby Darin;en;jazz
991317;What Is Hip; & Tower of Power;en;jazz
294454;Black Is the Color of My True Love's Hair; & Nina Simone;en;jazz
874079;Milky Way;Marcus Miller (Ft. Keb' Mo');en;jazz
494948;Jeepers Creepers; & Louis Armstrong;en;jazz
76430;He Can Only Hold Her; & Amy Winehouse;en;jazz
1264910;Everything Happens To Me; & Chet Baker;en;jazz
2651844;Liquid Smooth; & Mitski;en;jazz
1708160;I Want a Little Sugar in My Bowl; & Nina Simone;en;jazz
1333677;In Walked Bud (Vocal); & Thelonious Monk;en;jazz
118812;Fly Me to the Moon; & Tony Bennett;en;jazz
287479;The First Taste; & Fiona Apple;en;jazz
503162;The Way You Look Tonight; & Frank Sinatra;en;jazz
365612;My Kind of Town; & Frank Sinatra;en;jazz
9956869;Loser, Baby;Andrew Underberg, Sam Haft, Keith David & Blake Roman;en;jazz
377180;Zanzibar; & Billy Joel;en;jazz
9227526;While You Were Sleeping; & Laufey;en;jazz
5172769;Underclass; & King Krule;en;jazz
436178;I’ve Got the World on a String; & Frank Sinatra;en;jazz
92801;La vie en rose; & Michael Bublé;en;jazz
496633;Swing Low Sweet Chariot; & Louis Armstrong;en;jazz
837231;Cheek to Cheek;Ella Fitzgerald & Louis Armstrong;en;jazz
3770573;Lady Lady; & Masego;en;jazz
862924;Don’t Explain;Natalie Cole;en;jazz
725846;Over the Garden Wall; & The Blasting Company;en;jazz
403015;Just a Gigolo / I Ain't Got Nobody; & David Lee Roth;en;jazz
1026080;To Be Young, Gifted and Black; & Nina Simone;en;jazz
599399;I Get a Kick Out of You; & Cole Porter;en;jazz
209486;Nature Boy;" & Nat ""King"" Cole";en;jazz
3257443;Die House; & Kristofer Maddigan;en;jazz
269473;Sinnerman; & Nina Simone;en;jazz
500397;Lullaby of Broadway (with Dixie Chicks);Tony Bennett (Ft. The Chicks);en;jazz
3113111;Your Mother Was Cheaper; & Two Feet;en;jazz
47214;Cantaloop (Flip Fantasia); & Us3;en;jazz
3480619;Mundo; & IV Of Spades;tl;jazz
778501;Everybody's Cryin' Mercy; & Mose Allison;en;jazz
432768;How High the Moon;Marvin Gaye;en;jazz
1433967;She Brings the Rain; & Can;en;jazz
104941;Dream a Little Dream of Me;The Mamas & The Papas;en;jazz
3107338;Grant Green; & Mr Jukes;en;jazz
3268189;Crossfire / So Into You; & Nai Palm;en;jazz
118812;Fly Me to the Moon; & Count Basie;en;jazz
842237;Muskrat Ramble;Louis Armstrong;en;jazz
135548;What Is It About Men; & Amy Winehouse;en;jazz
488089;It's Only a Paper Moon; & Ella Fitzgerald;en;jazz
443371;The Other Woman (Live 1959); & Nina Simone;en;jazz
334604;Up from the Skies; & The Jimi Hendrix Experience;en;jazz
269964;The Ghost Song; & Jim Morrison;en;jazz
1226733;Pow R. Toc H.; & Pink Floyd;en;jazz
1073988;St. James Infirmary; & Hugh Laurie;en;jazz
287477;Slow Like Honey; & Fiona Apple;en;jazz
1309354;Do I Move You?; & Nina Simone;en;jazz
387981;The Glory Of Love;Paul McCartney;en;jazz
823928;Song of Sand;Jazz-Iz Christ (Ft. David Alpay, James Merenda, Serj Tankian, Tom Duprey & Vincent Pedulla);en;jazz
841806;Can't We Be Friends?;Ella Fitzgerald & Louis Armstrong;en;jazz
140948;I Heard Love Is Blind; & Amy Winehouse;en;jazz
1073988;St. James Infirmary; & Cab Calloway;en;jazz
92801;La Vie En Rose; & Louis Armstrong;en;jazz
3442687;I've Always Been; & Mac Ayres;en;jazz
245460;Black and Blue; & Louis Armstrong;en;jazz
104942;What a Wonderful World;Louis Armstrong;en;jazz
3020862;Lavender (Nightfall Remix); & BADBADNOTGOOD;en;jazz
1281614;Born to Be Blue; & Chet Baker;en;jazz
334604;Up from the Skies;The Jimi Hendrix Experience;en;jazz
1694967;But Not For Me; & Chet Baker;en;jazz
933086;Chauffeur;Nina Simone;en;jazz
494951;Keepin’ Out of Mischief Now;Louis Armstrong;en;jazz
189593;Don't Know Why; & Norah Jones;en;jazz
843223;Swing That Music; & Louis Armstrong;en;jazz
3554915;Весна (Правильная версия) (Spring); & 5’nizza;ru;jazz
7559724;Buddy’s Rendezvous; & Lana Del Rey;en;jazz
2291409;Mr. Hughes; & Demi Lovato;en;jazz
54404;I'll Fly Away; & Kanye West;en;jazz
3053759;Stronger Than Me; & Amy Winehouse;en;jazz
3058526;Patient Is the Night; & The Blasting Company;en;jazz
116065;We Suck Young Blood; & Radiohead;en;jazz
472230;Everybody Loves the Sunshine; & Roy Ayers Ubiquity;en;jazz
3083685;​history of the entire world, i guess; & Bill Wurtz;en;jazz
496593;Moon River;Louis Armstrong;en;jazz
342491;It's Oh So Quiet; & Björk;en;jazz
837231;Cheek To Cheek; & Ella Fitzgerald;en;jazz
201815;We've Got a Bigger Problem Now; & Dead Kennedys;en;jazz
3124816;(She's) Just A Phase; & Puma Blue;en;jazz
396654;Almost Blue; & Chet Baker;en;jazz
236845;Let It Be Me;Nina Simone;en;jazz
118812;Fly Me to the Moon;Frank Sinatra & Count Basie;en;jazz
800667;Tears Dry (Original Version); & Amy Winehouse;en;jazz
2404402;We’re Still Friends (Live At The Union Chapel); & Amy Winehouse;en;jazz
203543;Midnight Lullaby; & Tom Waits;en;jazz
499207;Without a Song;Tony Bennett;en;jazz
125684;(I Left My Heart) In San Francisco; & Tony Bennett;en;jazz
3617207;My Queen is Ada Eastman; & Sons Of Kemet;en;jazz
77296;I Wish I Knew How It Would Feel To Be Free; & Nina Simone;en;jazz
3223413;真夜中のドア / Stay With Me; & 松原みき (Miki Matsubara);ja;jazz
150060;Just the Two of Us; & Grover Washington Jr.;en;jazz
515936;Gloomy Sunday; & Billie Holiday;en;jazz
1542236;Get Thy Bearings; & Donovan;en;jazz
113006;God Bless the Child;Billie Holiday & Tony Scott and His Orchestra;en;jazz
92801;La vie en rose; & Édith Piaf;en;jazz
104942;What a Wonderful World; & Louis Armstrong;en;jazz
494809;Hello, Dolly!; & Louis Armstrong;en;jazz
842777;A Lot of Livin’ To Do;Louis Armstrong;en;jazz
1156223;It Don’t Mean a Thing (If It Ain't Got That Swing);Louis Armstrong & Duke Ellington;en;jazz
243953;The Saxophone Song; & Kate Bush;en;jazz
3321686;Ziad Rahbani - Bala Wala Shi (English Translation); & Genius English Translations;en;jazz
3254621;The Whims of Fate; & 目黒将司 (Shoji Meguro);en;jazz
1299138;(Get Your Kicks On) Route 66;" & Nat ""King"" Cole";en;jazz
778194;Parchman Farm;Mose Allison;en;jazz
362381;Mack the Knife; & Bobby Darin;en;jazz
1776236;I Put a Spell on You; & Screamin' Jay Hawkins;en;jazz
4145506;Favorite Tings; & Masego;en;jazz
4142953;Abusey Junction; & KOKOROKO;en;jazz
811276;Wild is the Wind;Amel Larrieux;en;jazz
6067153;Heartaches;Sid Phillips & His Melodians;en;jazz
494165;A Kiss To Build a Dream On; & Louis Armstrong;en;jazz
3058670;Ostavi trag; & September (SI);hr;jazz
2901312;I Do Everything!; & Masego;en;jazz
952055;Old Jim Crow;Nina Simone;en;jazz
1776236;I Put a Spell on You; & Nina Simone;en;jazz
992493;Remember;Diana Ross;en;jazz
3502925;La Sandunguera; & Nathy Peluso;es;jazz
2442320;​history of japan; & Bill Wurtz;en;jazz
1311944;Backlash Blues; & Nina Simone;en;jazz
972663;Jaundice Of Hookworm;Disgorge (MEX);en;pop
725810;Goner; & ​twenty one pilots;en;pop
882893;Hypnotized;Abby Travis;en;pop
811882;Ponte Chévere;Binomio De Oro De América;es;pop
844683;What a Difference You’ve Made;Amy Grant;en;pop
715700;En vie;Louane;fr;pop
73508;Who Shot Ya? (Freestyle);Justin Bieber;en;pop
950299;Tiempos;Farruko;es;pop
968369;Barcelona;David Arthur Brown (Ft. Brazzaville);ca;pop
9538403;Suburban Legends (Taylor's Version) [From The Vault]; & Taylor Swift;en;pop
928216;Find The Words;Kieran Goss;en;pop
941278;Ego;Spunge;en;pop
868235;Einen Im Sinn;Ina Müller;de;pop
810432;Don’t Look Back;She & Him;en;pop
972272;The Last Winter Dance;Cales;en;pop
872266;Battles To Come;Gates Of Ishtar;en;pop
817818;Stutter;Andy Stochansky;en;pop
209234;Hi & Low;The Wanted;en;pop
776557;Jacaranda Bougainvillea;Al Jarreau;en;pop
930663;Comfort You;Cyndi Lauper;en;pop
846867;Delusion Envelope;Discordance Axis;en;pop
796610;Anaesthetist’s Hymn;Amateur Transplants;en;pop
872672;When I’m Dancing I Ain’t Fightin’;Discipline;en;pop
333647;On Our Way;The Royal Concept;en;pop
856982;Little Green Apples;Andy Williams;en;pop
904782;A preu fet;Els Pets;ca;pop
756125;Cementalisque;Peter Adams;en;pop
810174;Carolina Heat;You, Me, and Everyone We Know;en;pop
558056;Another World;The Vamps;en;pop
999631;Why Me;Olivia Newton-John;en;pop
524813;Freguês do São Paulo;98 FM;pt;pop
6260164;​tolerate it; & Taylor Swift;en;pop
995283;Ghosts Of Confusion;Corporation 187;en;pop
957340;Porzellan;Farin Urlaub;de;pop
543845;Know What I Want; & Kali Uchis;en;pop
945378;Mercador Das Almas;Detonautas Roque Clube;pt;pop
841516;Prada Wallet;Lazlo Bane;en;pop
888681;September in the Rain (live on WQEW);Nancy LaMott;en;pop
875199;Almost Persuaded;David Houston & Barbara Mandrell;en;pop
2867244;All We Know; & The Chainsmokers;en;pop
835374;Die Welt ess jrausam;BAP;de;pop
1285700;I've Found a New Baby; & Ethel Waters;en;pop
816660;My Male Curiosity;Kid Creole and The Coconuts;en;pop
915027;Down To The Bone;Quiet Riot;en;pop
953458;My Heart;Wildbirds and Peacedrums;en;pop
773172;Long Since Gone;Bill Mallonee;en;pop
929842;This Is the End;She Wants Revenge;en;pop
756434;Primal Nature;Acid Drinkers;en;pop
852720;The Golden Flower;The Apples in Stereo;en;pop
785047;Život je krátkej;Alkehol;cs;pop
4063065;Searching; & Roy Ayers Ubiquity;en;pop
902721;So Many People;Simply Red;en;pop
855435;The Power of Love;ASP;en;pop
756061;It Dies Today;Adamantium;en;pop
6289395;Dance Till We Die; & Lana Del Rey;en;pop
744564;On The Dark Way;Arafel;en;pop
7273078;757; & 100 gecs;en;pop
876302;Boing Cluck Cluck;Imagination Movers;en;pop
753713;Acoustified;Adelphi;en;pop
954397;Love Strike;Birth Control;en;pop
720612;Gefühle wie Feuer und Eis;Helene Fischer;de;pop
979407;Cry Your Eyes Out;Del Cielo;en;pop
832967;There You Are (Live);Carolyn Arends;en;pop
971530;Panic Attack;Panikk;en;pop
345838;Underdogs;LIZ (Ft. RiFF RAFF);en;pop
720311;KOKE JONG UN;KOKAYNA;en;pop
899826;Information;The Hobos;en;pop
788677;What Is Love;Amy MacDonald;en;pop
800306;Soy Como Quise Ser;Ana Gabriel;es;pop
844226;Quiet Please, There’s A Lady On Stage;Hugh Jackman;en;pop
782313;Revelations;Aina (US);en;pop
921885;Long Time Gone;Ruthie Foster;en;pop
8026520;Did Somebody Say (Just Eat); & Katy Perry;en;pop
850813;Tumble;Caspar Babypants;en;pop
839782;Wohin;Allee Der Kosmonauten;de;pop
882655;Make Noize;Das EFX;en;pop
839913;Luminal;All My Faith Lost ...;en;pop
985371;Fuck Hip Raper;Bathtub Shitter;en;pop
846447;Man Like Me;Bobby Pinson;en;pop
873365;Tule pelaamaan meidän kanssa krokettia;Ultra Bra;fi;pop
933880;Télégramme à une folle;Jean-Pierre Ferland;fr;pop
849653;La Nebbia;Pierangelo Bertoli;it;pop
3444126;The Good Side; & Troye Sivan;en;pop
424875;Enjoy Yourself;Kylie Minogue;en;pop
5095424;​rare; & XXXTENTACION;en;pop
986476;Giving In To The Change;Imperative Reaction;en;pop
920977;Backlash Jack;Naked Raygun;en;pop
858228;Did You Sing Together;Trembling Bells;en;pop
876844;Megalomaniac;Mental Crypt;en;pop
926494;Not for Me;Happy Rhodes;en;pop
831118;Geilt;The Amenta;en;pop
944372;Chop Chop Charlie Chan;Cab Calloway;;pop
779709;Quisiera Olvidarte;Monchy Y Alexandra;es;pop
779927;Sexual (Li Da Di);Amber;en;pop
990977;One;Lamb (UK);en;pop
864741;Vertigo;December;en;pop
772935;Wine;Red Wanting Blue;en;pop
771719;Westside;Athlete;en;pop
873257;A Good Living;Starflyer 59;en;pop
800692;All of My Life (Van Check & Fierce mix);Aluna (US);en;pop
755635;Os Outros;Kid Abelha;pt;pop
787118;One Summer Night;All-4-One;en;pop
329113;You Wrote the Book on Love;Backstreet Boys;en;pop
883399;Circling The Circumference;Trashcan Sinatras;en;pop
53823;Woohoo;Christina Aguilera (Ft. Nicki Minaj);en;pop
6185223;I Really Want to Stay at Your House;Rosa Walton & Hallie Coggins;en;pop
984573;Reasons to Hide (demo);Neurosis;en;pop
4610724;On a Roll; & Ashley O;en;pop
779189;Make Your Own Kind Of Music;American Juniors;en;pop
842343;The Willow;And Also the Trees;en;pop
443959;Воспоминание (Memory);Nyusha;ru;pop
963429;So Cold;Disco Ensemble;en;pop
815486;Wiegenlied für Erwachsene;Arik Brauer;de;pop
903340;Until I Find You;Stacie Orrico;en;pop
1812;What's My Name?; & Rihanna;en;pop
5516974;NEVER MET!; & CMTEN;en;pop
858061;Bad Blood;Black Rebel Motorcycle Club;en;pop
894252;Love to Light the Way;James Griffin;en;pop
958096;Junk Shop Clothes;The Auteurs;en;pop
2419257;Ladies; & Fiona Apple;en;pop
767977;Inner Lock;Ancestral Curse;en;pop
876476;Uzakta;Dr. Skull;tr;pop
963618;School Love;Barry Blue;en;pop
839925;Mattinata;Andrea Bocelli;it;pop
885010;Happy Days;Brian Wilson;en;pop
820288;Devilment;Echo & the Bunnymen;en;pop
777902;Basureros;Amaury Pérez;es;pop
871886;Drop Your Pants;Hilary;en;pop
946122;The Ride;Milow;en;pop
843108;Pretty Boys;Joe Jackson;en;pop
683091;Stupid Little Things;Anastacia;en;pop
776014;A Furious Djinn Awakens;AktiveHate;en;pop
221197;Thunder;Jessie J;en;pop
809231;Clever Trevor;Ian Dury and the Blockheads;en;pop
993844;Treason;Velvet Chain;en;pop
856003;Natural;Boogát;es;pop
765662;Absolution - Part 2: From The Abyss;Biomechanical;en;pop
187023;Being with My Baby;Taylor Swift;en;pop
915096;I Miss You So;The Orioles;en;pop
896126;Time To Act;Pathos (SE);en;pop
954147;Never Again;Rev Theory;en;pop
909769;My Dear;Belle Histoire;en;pop
890990;Der Junge am Fluss;Rio Reiser;de;pop
976336;Prince noir;Hürlement;fr;pop
961192;Jin Vs. Sean Nicholas;MC Jin;en;pop
183234;Magical;Selena Gomez;en;pop
988856;Por Influjo Lunar;Patricia Manterola;es;pop
817194;On Every Train (Grain Will Bear Grain);Crime & The City Solution;en;pop
916894;Killjoy;Clair De Lune;en;pop
844350;(You Dyed Your Hair) Chartreuse;Louis Jordan;en;pop
433366;Til There Was You;Marvin Gaye & Kim Weston;en;r-b
768925;Mona Lisa;Robin Thicke;en;r-b
599330;These Niggas Aint Loyal;Chloe Banks;en;r-b
2413892;Same Ol' Mistakes; & Rihanna;en;r-b
522015;Problem (Solved);SBTRKT (Ft. Jessie Ware);en;r-b
745092;Victor;Sam Dew;en;r-b
4660975;CYANIDE; & Daniel Caesar;en;r-b
493826;Hold On, Be Strong;OutKast;en;r-b
580122;Brand New Second Hand;Peter Tosh;en;r-b
643404;Can We;Lorine Chia;en;r-b
986822;Ain’t Nothin’ Like A Jones;Tyrese;en;r-b
365626;What You Won't Do for Love; & Bobby Caldwell;en;r-b
3857157;11:11; & Кишлак (Kishlak);en;r-b
912652;Femme de couleur;Shy’m;fr;r-b
3581479;Do Better; & Cuco;en;r-b
330207;The Star Spangled Banner (Live from Super Bowl XXV);Whitney Houston (Ft. The Florida Orchestra);en;r-b
764186;Secrets;Az Yet;en;r-b
4660977;FRONTAL LOBE MUZIK; & Daniel Caesar;en;r-b
436503;Walk in Sand;Prince;en;r-b
32047;Best Friend;R. Kelly (Ft. Keyshia Cole & Polow da Don);en;r-b
553082;Another Love;Alice Smith;en;r-b
865826;Tonight, Tonight;The Mello-Kings;en;r-b
8219841;VIRGO'S GROOVE; & Beyoncé;en;r-b
654340;Have Love, Will Travel;Richard Berry (Ft. The Pharaohs);en;r-b
741194;The Cute;Clarence Clarity;en;r-b
3603;Ebony and Ivory (Solo);Paul McCartney (Ft. Stevie Wonder);en;r-b
717430;When You Love;Sinéad O'Connor;en;r-b
578464;A Man and the Blues;Buddy Guy;en;r-b
740098;Yo, Yo, Yo;Dani Stevenson;en;r-b
582329;Mile Bye Club;Sonadroy Eleya;en;r-b
4535557;EARFQUAKE; & Tyler, The Creator;en;r-b
437070;God Will Take Care of You;Aretha Franklin;en;r-b
2414106;Pose; & Rihanna;en;r-b
810819;Have You;Amel Larrieux;en;r-b
461022;Ballerina Girl;Lionel Richie;en;r-b
837554;I’ve Got So Much to Give;Barry White;en;r-b
2954867;Find My Love; & Salaam Remi;en;r-b
59639;My Boo;USHER & Alicia Keys;en;r-b
8122123;BREAK MY SOUL; & Beyoncé;en;r-b
1703298;The Blues Is My Business; & Etta James;en;r-b
2414760;Girls That Dance;Masego & MEDASIN;en;r-b
201180;Too Dry to Cry; & Willis Earl Beal;en;r-b
699422;Chill;Eslxda;en;r-b
830571;Destiny;Avant;en;r-b
556278;Of Scorpions & Bells;Asaf Avidan & The Mojos (Ft. Asaf Avidan - אסף אבידן);en;r-b
355910;In The Dark;Omarion;en;r-b
688701;Soulman;Ben L'Oncle Soul;en;r-b
434047;Rockin’ After Midnight;Marvin Gaye;en;r-b
420249;Lost Someone; & James Brown;en;r-b
327769;Don’t Let Them;Ashanti;en;r-b
150278;God Is Love;Marvin Gaye;en;r-b
4930700;Love Affair;Larry Lovestein & The Velvet Revival;en;r-b
1131325;Grandma's Hands; & Bill Withers;en;r-b
909871;True Love Don’t Grow on Trees;Helene Smith;en;r-b
2807643;Wifeable (Demo 3); & Masego;en;r-b
764340;Saved For Someone Else;Az Yet;en;r-b
9235;No More Trouble (Remix);Bob Marley & The Wailers (Ft. Erykah Badu);en;r-b
62224;Visions;The Internet (Ft. Coco O.);en;r-b
237926;Dizzy Moods;Charles Mingus;;r-b
328723;Will You Still Love Me Tomorrow? (2011); & Amy Winehouse;en;r-b
73016;IFUrReady2Learn;Brian McKnight;en;r-b
609454;Dayglo Reflection; & Bobby Womack;en;r-b
826153;Nobody But You;Gladys Knight & The Pips;en;r-b
731231;Nickels & Dimes;PJ;en;r-b
706442;Ipologize;Sisqó (Ft. Dru Hill);en;r-b
218674;Oh, Look at Me Now;Sam Cooke;en;r-b
54892;Green Light;Beyoncé;en;r-b
345447;(Everything I Do) I Do It For You;Brandy;en;r-b
822721;Angel;Angela Winbush;en;r-b
513892;C-A-R-A-M-E-L;Jr. Hi;en;r-b
852974;I Surrender All;CeCe Winans;en;r-b
107695;Good Luck Charm;Jagged Edge;en;r-b
775548;I’ll Play the Blues for You (Parts 1 & 2); & Albert King;en;r-b
95773;Sex with My Ex;Ne-Yo;en;r-b
572380;Hey Brother;Adriana Evans;en;r-b
679535;Amor Fati;Johnny Rain;en;r-b
610626;What I Like;Jeremih;en;r-b
6161;Best Love Song;T-Pain (Ft. Chris Brown);en;r-b
639028;Friday Fish Fry;Kelis;en;r-b
4025325;SmartWater; & Bladee;en;r-b
8225354;HEATED; & Beyoncé;en;r-b
800654;At the End of the Day (Grace);Quincy Jones (Ft. Barry White, Mervyn Warren & Toots Thielemans);en;r-b
329028;One Step Ahead;Aretha Franklin;en;r-b
96021;Stronger;Mary J. Blige;en;r-b
771859;Oh Baby;Aretha Franklin;en;r-b
657728;Beautiful;Doug Crawford (Ft. Fred Nice);en;r-b
198792;I Will Be Your Friend; & Sade;en;r-b
4544032;RUNNING OUT OF TIME; & Tyler, The Creator;en;r-b
599246;I Am The Black Gold Of The Sun; & Rotary Connection;en;r-b
862811;The Program;Dave Hollister;en;r-b
831286;Everything About You;Avant;en;r-b
7554824;Less Than Zero; & The Weeknd;en;r-b
956613;Show and Tell;Cherish;en;r-b
2398213;Dreams; & The Allman Brothers Band;en;r-b
700594;Outro;LARY;de;r-b
63590;Purple Kisses;The-Dream;en;r-b
193336;Heaven & Earth;Kelly Rowland;en;r-b
77056;Half Time; & Amy Winehouse;en;r-b
54469;Life of the Party;The Weeknd;en;r-b
718407;Get Louder;Caught a Ghost;en;r-b
709113;My Crib (Remix);Mack Wilds (Ft. Pusha T);en;r-b
156411;Because;Jessica Mauboy;en;r-b
591712;A Prayer For Me In Silence;The Flogging Molly's;en;r-b
518335;No Words;Maurice;en;r-b
741115;Mysterious Eyes;ZedBazi (Ft. Ramin Minai);en;r-b
603152;Oh-Oh, Yeah -Yea;Keyshia Cole (Ft. Nas);en;r-b
350534;Feeling Good; & Michael Bublé;en;r-b
4842910;Fire Drill; & Melanie Martinez;en;r-b
910850;You Beat Me to the Punch;Mary Wells;en;r-b
338964;Fascination;David Bowie;en;r-b
461647;I’m In Love;Lionel Richie;en;r-b
