id;title;artists;langauge;genre
777694;Kalihora’s Song;Almôra;en;pop
991627;Brindo;The Kluba;ca;pop
770076;Five Friends;Danielle Brisebois;en;pop
871734;Tonight;Rick Springfield;en;pop
110417;Disturbia; & Rihanna;en;pop
920333;Nothing Stays Forever;Whispers In The Shadow;en;pop
996284;Meia-Lua Inteira;Caetano Veloso;pt;pop
984463;With Me;Jaci Velasquez;en;pop
994831;Crazy;LIQUID;en;pop
921110;The Burning Of The Sea;Enid;en;pop
752096;Misli;Abonos;sr;pop
798639;Dig Here Said the Angel;Daniel Amos;en;pop
930415;Mandolin Wind;Earl Scruggs;en;pop
111334;The Fool on the Hill;The Beatles;en;pop
3311033;Miss You;Oliver Tree & Robin Schulz;en;pop
779458;Lovely One;Michael Jackson;en;pop
992296;Aardmannen;Lugubrum;nl;pop
983261;American Girl;Venerea;en;pop
941583;Wake Up Sad;Wild Colonials;en;pop
973739;I’d Fall In Love Tonight;Russ Taff;en;pop
723102;Sans exigences;Jacques Brel;fr;pop
2304218;Fuck Me Up; & Pokey LaFarge;en;pop
790782;En Uzun Gece;Sezen Aksu;tr;pop
942400;Splashing;Mental As Anything;en;pop
91948;Clarity; & Zedd;en;pop
853684;20/20 Faith;Brother Cane;en;pop
992071;N-ER-GEE (Crisis Blues);The Residents;en;pop
894661;Mercury Rising;Darius Campbell;en;pop
902403;Une chance qu’on s’a;Jean-Pierre Ferland;fr;pop
846722;Shadows (Live);Amy Grant;en;pop
797897;Dulces Moradas;Aline Barros;es;pop
874064;Where We Live And Die;Systematic;en;pop
868012;ONE ON ONE;B'z;ja;pop
1699283;Witches’ Brew; & Hap Palmer;en;pop
752872;Brides of the Beast;Major Accident;en;pop
807940;Upminster Kid;Ian Dury and the Blockheads;en;pop
956571;Secrets;Last Dance;en;pop
5524079;Мальчик на девятке (Boy on the Nine); & DEAD BLONDE;ru;pop
110846;Save the World;Swedish House Mafia;en;pop
128970;No Regrets;Robbie Williams;en;pop
956167;Anarchy Means Crossing When It Says ‘Don’t Walk’;TISM;en;pop
950066;Desert Rose;Desert Rose Band;en;pop
447066;Bangerz clean;Pamela917;en;pop
751604;Dirty Money, Dirty Tricks;Acid Drinkers;en;pop
811547;The Valley Of The Shadow Of Death: One Way;All Left Out;en;pop
976354;Per al meu amic;Joan Manuel Serrat;ca;pop
958575;New Days Dawn;Datarock;en;pop
862174;Walkin’ After Midnight;Ultra Vivid Scene;en;pop
930079;That Close To Crying;Jack Hardy;en;pop
9538405;Say Don't Go (Taylor's Version) [From The Vault]; & Taylor Swift;en;pop
934065;Perfect World;Blackfield;en;pop
979487;Hero;Wing;en;pop
983429;Fuera De Mi;La Ley;es;pop
919407;Hard Life;Snow;en;pop
840015;Quante Volte Ti Ho Cercato;Andrea Bocelli;it;pop
899998;Gee But It’s Lonely;Pat Boone;en;pop
8129325;Summer Child; & Conan Gray;en;pop
717021;Tug of War;Carly Rae Jepsen;en;pop
329002;Figured You Out;Backstreet Boys;en;pop
744520;Street;Jamie Woon;en;pop
896286;Intro;Lethian Dreams;en;pop
963822;Muoviti muoviti;Jovanotti;it;pop
864586;My Recurring Dream;Cold Mailman;en;pop
5509577;에잇 (eight); & IU (아이유);ko;pop
853842;Can’t Live Without You;Allure;en;pop
916226;In Nomine;Celebrant;en;pop
780532;Magie pour un nouveau monde;Graeme Allwright;;pop
844496;Joy To The World/For Unto Us A Child Is Born;Amy Grant;en;pop
4150360;Waktu Yang Salah; & Fiersa Besari;id;pop
601685;Out of Nowhere;Domino Kirke;en;pop
753781;(Noem me) Oud verdriet;Acda en De Munnik;nl;pop
798091;300 PS (Auto) (2005);Erste Allgemeine Verunsicherung;de;pop
896817;The Chronometers Of Switzerland;Joy Electric;;pop
793513;Important Shit (feat. Lord Jamar & Agallah);Jus Allah;en;pop
939124;Aurora;Diablo Swing Orchestra;en;pop
762568;Dear Mister Darcy;Marian Call;en;pop
937700;Ombro Amigo;Grupo Revelação;pt;pop
789806;Message;Graeme Allwright;fr;pop
857381;Trooth;ApologetiX;en;pop
763534;Makelloser Mann;Mike Doughty;;pop
333567;​sad song;Christina Perri;en;pop
761476;Reason;Melanie C;en;pop
968091;My Shoes;Ida Maria;en;pop
5986689;My Agenda; & Yung Lean;en;pop
952838;Look My Way;Virginia Coalition;en;pop
928463;That’s When Ya Lost (LP instrumental);Souls of Mischief;en;pop
764377;Candlelight;Callaghan;en;pop
9784518;Amazon Standing Lamp; & Wilbur Soot;en;pop
916949;Waiting For Too Long;Ezio;en;pop
1649541;I’ve Got a Crush On You; & Ella Fitzgerald;en;pop
959678;Earnestly I Seek Thee;Aaron Gillespie;en;pop
328854;Safest Place To Hide;Backstreet Boys;en;pop
772935;Wine;Red Wanting Blue;en;pop
926283;Human Monkeys;NajwaJean;en;pop
907816;O.K.;Ani DiFranco;en;pop
936234;Stop This Crazy Thing (Hedmaster mix by Adrian Sherwood);Coldcut;en;pop
4271772;​bad guy; & Billie Eilish;en;pop
783737;Despejen;Agua Bendita;es;pop
994128;Releashe From Tyranny Of Living;A Hellish Digest;en;pop
762472;We Can Work It Out;Bethany Dillon;en;pop
278338;I Know It;Madonna;en;pop
920334;No More;Matt Pond PA;en;pop
8062831;Just Like Chet; & Laufey;en;pop
757328;Perfect Enemy;Acid Death;en;pop
829683;Only For Him;Andrew Lloyd Webber;en;pop
856567;Bang Bang;Brutha;en;pop
786037;Staying Conscious;Alchemist (Rock Band);en;pop
822119;Christmas Dreams;Corky and the Juice Pigs;en;pop
958578;Sweet Home Chicago; & Robert Johnson;en;pop
736289;Maya;Ze bato16;sw;pop
868737;Nuclear City;Estate;en;pop
977884;(Rehearsal for) God Bless The Child;Billie Holiday;en;pop
866007;Quelques mots d’amour;Michel Sardou;fr;pop
789061;Two Way Diamond I;The American Analog Set;en;pop
943797;Os Tambores de Minas (Minas Drums);Milton Nascimento;pt;pop
461586;Outrageous;Lionel Richie;en;pop
925068;Picture Of Me;Quietdrive;en;pop
495628;Wicked Love;Katy B;en;pop
991017;Subnormercado;El Reno Renardo;;pop
905806;Somewhere Up There;The Cats;en;pop
862910;The Conquerors;Attacker;en;pop
954703;Time Capsule;Dananananaykroyd;en;pop
826131;The Crow Flies;Brother Cane;en;pop
825802;The Fire Inside;Angelica (rock);en;pop
930248;Night & Day;Robin McKelle;en;pop
820287;Torra Fy Ngwallt Yn Hir;Super Furry Animals;cy;pop
946265;We’ll Be Together;Sandra;en;pop
810788;Bonus (Gun-Mouth 4 Hire);Andre Nickatina & Equipto (Ft. The Jacka);en;pop
775877;Zabijačka;Alkehol;cs;pop
960013;Preconceito;Cazuza;pt;pop
828728;Cuttin’ Up Rough;Climax Blues Band;en;pop
930589;Bicara Luka;Dato’ Sri Siti Nurhaliza;ms;pop
881261;Of Service And Suffering;Feast Eternal;en;pop
987135;A Story;​hide;;pop
809696;Under The Bridges;Niki & The Dove;en;pop
963607;Boogie Man;Freddie King;en;pop
965316;Nana;Checkers;ja;pop
4067762;Shine; & Olly Alexander;en;pop
752107;Limehouse Blues;Cannonball Adderley;en;pop
833472;Into Oblivion;Rise and Fall;en;pop
547843;Fears;MTNS;en;pop
817995;The Best Years of Our Lives;Steve Harley & Cockney Rebel;en;pop
975240;Faster Than The Setting Sun (Single Version);Fyfe Dangerfield;en;pop
832925;Gangstap;Alians;pl;pop
907316;Corrido;Los Lobos;en;pop
864077;Fast Rasputo;Moonface and Siinai;en;pop
946364;The Bitter End;Steadman;en;pop
950849;You Vandal (acoustic);Saves the Day;en;pop
864319;I Can’t Read;David Bowie;en;pop
828562;Losing Hand;The Paul Butterfield Blues Band;en;pop
829856;It’s a Mystery;Bob Seger;en;pop
858073;BABY I LOVE YOU WAY;Mountain Big;en;pop
899026;Blozen;Doe Maar;nl;pop
909324;Hablale De Mi;Camela;es;pop
184066;You Are Not Alone;Michael Jackson;en;pop
950765;Storage Unit;Iron Lung;en;pop
788580;Cold Shoulder;Casiotone for the Painfully Alone;en;pop
800906;Dynamite;Pink Turns Blue;en;pop
769954;We Are Everything;Bob Sinclar;en;pop
788407;Blue Chaise;The American Analog Set;en;pop
898124;Visiting the Zoo;Dramarama;en;pop
751374;Surly Girl;Aberfeldy;en;pop
990340;All That I Need;Point Of Grace;en;pop
933675;God Is (feat. The Tri-City Singers);DeWayne Woods;en;pop
892039;Bold As Love;Pretenders;en;pop
891452;4 Just 1 Day;Kai Tracid;en;pop
764333;For The Silent;Say Anything;en;pop
882353;My Darkness;Before the Dawn;en;pop
868066;Feuksley Ma’am, The Hearing;Pere Ubu;en;pop
813805;Like It? Lick it!;Angelspit;en;pop
997883;No Secrets in a Small Town;David Gates;en;pop
693976;I Feel So Alive;Capital Kings;en;pop
810432;Don’t Look Back;She & Him;en;pop
953121;All My Children Of The Sun;Tim Robbins;en;pop
807418;Home;Alison Moyet;en;pop
8461583;Hits Different; & Taylor Swift;en;pop
886749;Beauty’s Just a Word;Rachael Lampa;en;pop
898900;When The Rain Begins To Fall;Against All Authority;en;pop
943154;Esmer Günler;Kayahan;tr;pop
854240;Gotta Be This Or That (Jane Harvey);Benny Goodman;en;pop
831840;Crooklyn Anthem;Armand Van Helden;en;pop
785239;Yo te traigo... 20 años;Alejandro Sanz;es;pop
997849;Better Safe Than Sorry;Nightingale;en;pop
951690;My Baby Is A Battleaxe;The Toy Dolls;en;pop
757395;Struggle to Death;Abigail;en;pop
946397;Breathing New Lungs;Underneath the Gun;en;pop
981358;’Til I Find You;Dean Martin;en;pop
905228;Poison Pen;The Vaselines;en;pop
781918;Grey Skies Black;Bella Morte;en;pop
815139;Fallen;Bullets And Octane;en;pop
909261;The Days of Wine and Roses;Johnny Mercer;en;pop
870115;There’s Glory in Your Story;Idlewild;en;pop
3052880;Rosie; & Tom Waits;en;pop
752879;I’ll Live In Glory;Acappella;en;pop
4765965;Cornelia Street; & Taylor Swift;en;pop
793691;Eclectic;Alchemist (Rock Band);;pop
994721;Let’s Love;Vanessa Williams;en;pop
977976;The History Of My Future;7 Year Bitch;en;pop
884424;Leaving London;Destroyer;en;pop
926861;Cutting the Slack;Hardcore Superstar;en;pop
6938793;GET USED TO IT (Losin’ It); & FROMTHEHEART;en;pop
944636;No More Time;Xentrix;en;pop
767785;Every Natural Thing;Aretha Franklin;en;pop
919780;Tempo sprecato;Edoardo Bennato;it;pop
935097;Lollipops and Roses;Jack Jones;en;pop
3069735;Hopeless; & Halsey;en;pop
800894;Violent Incineration;Ancestral Terror;en;pop
866655;Kurzer Moment;Phrasenmäher;de;pop
813989;No Other Love Will Ever Do;Rosie & The Originals;en;pop
1019169;Baby, It's Cold Outside;Larry Lovestein & Ariana Grande;en;pop
835521;Shine;The Skies of America;en;pop
773813;Teenagers From Mars;Buck-O-Nine;en;pop
775349;From Heaven To Dust;Azam Ali;en;pop
993404;Underneath the Stars;Kate Rusby;en;pop
936987;Sin City;Maeckes und Plan B;de;pop
784241;Una Dedica;Ait!;en;pop
771167;Los trenes de Tozeur;Franco Battiato;es;pop
796512;The Church Is For Sinners;Amebix;en;pop
883431;Madison;Talisman (SWE);en;pop
925599;Let There Be You;The Five Keys;en;pop
833367;Horta Funebra (Including Penuria);Argentum;es;pop
371532;Everytime We Touch; & Cascada;en;pop
729254;Toothpaste Kisses;The Maccabees;en;pop
985494;Anything You Want;Whitesnake;en;pop
836436;Making Up for Lost Time;The BellRays;en;pop
834835;Novacaine;Trey Songz;en;pop
899546;Goodbye Suckerville;Psychopunch;en;pop
872743;Snow;The Innocence Mission;en;pop
927733;Here In America;Rich Mullins;en;pop
961084;Recomeçar;Paulinho da Viola;pt;pop
774105;Captain of Industry;Catman Cohen;en;pop
888509;Never Going Back Again (Queen of Scots);Eddi Reader;en;pop
778469;Girls On Film;Girls Aloud;en;pop
787280;Jura;Watusi;pt;pop
1224442;Down Hearted Blues; & Bessie Smith;en;pop
6864305;All Eyes on Me; & Bo Burnham;en;pop
868053;You’re My Hero;Dionne Warwick (Ft. Smokey Robinson);en;pop
908053;Ain’t No Way Around It;Faster Pussycat;en;pop
898457;Gott;Stimmkraft;de;pop
920199;The Eyes of the World;Balance Of Power;en;pop
770174;Simple Man;Barbra Streisand;en;pop
761502;Push;Rupesh Cartel;en;pop
2814580;Because Dreaming Costs Money, My Dear; & Mitski;en;pop
931537;Nature Nurture;Dinosaur Pile-Up;en;pop
594587;Frontier Psychiatrist; & The Avalanches;en;pop
789338;Without You;All-4-One;en;pop
777696;The Distance;Russell Allen;en;pop
988179;Filofobia;Los Piratas;es;pop
952926;A Mi Lado Mi Vida;Los Caños;es;pop
911201;8th Wonder;Kindness (Ft. M.anifest);en;pop
958810;Brasil, Gigante Pela Natureza De Deus;Comunidade Da Zona Sul;pt;pop
801102;Ich liebe die Sonne, den Mond und die Sterne;Götz Alsmann;de;pop
808604;Celestial Light;Amazing Blondel;en;pop
940034;So Scandalous;Doozer;en;pop
989963;Riders;Blazin' Squad;en;pop
856249;Lived the Day You Died (parody of Love the Way You Lie by Eminem featuring Rihanna);ApologetiX;en;pop
802419;Electric Throne;I Am Giant;en;pop
846459;Today Is Your Birthday;Bobby Susser;en;pop
710201;Lifeline;Imogen Heap;en;pop
791535;Trauring;Laith Al-Deen;de;pop
969619;Malagueña;Connie Francis;es;pop
873712;It’s For You;Mr. Big;en;pop
825804;Seu Delegado;Badi Assad;pt;pop
930226;Golden Morning;Nostalgia 77;en;pop
766559;Amor Latino;Carlos Vives;es;pop
970045;Mesa de Bar;Alcione;pt;pop
931674;Down Along the Dixie Line;Punch Brothers;en;pop
964201;I’m Paralysed;Venom;en;pop
922316;Absolutamente;Carmen Miranda;pt;pop
991379;Biru;Vina Panduwinata;ms;pop
793202;Livets skatt;Björn Afzelius;sv;pop
713418;Red Cup (I Fly Solo);Cash Cash (Ft. Lacey Schwimmer & Spose);en;pop
901293;Dance Without You;Skylar Grey;en;pop
554132;Wings of the Parapets;Ramona Lisa;en;pop
858228;Did You Sing Together;Trembling Bells;en;pop
996826;L’histoire d’Hollis Brown;Francis Cabrel;fr;pop
845297;Der Lachende Vagabund;Fred Bertelmann;de;pop
830633;A Palimpsest;The Amenta;;pop
780778;Caramel Prisoner;Air;;pop
918734;Herculean Bellboy;Young And Sexy;en;pop
843686;A Woman Is a Sometime Thing;Louis Armstrong;en;pop
934650;El pescador;Pedro Guerra;es;pop
768999;Lost My Mind;As Tall As Lions;en;pop
545090;Quand on perd son amour;Saez;fr;pop
909566;A Place Nearby;Lene Marlin;en;pop
881681;If You Believe;Orange Blue;en;pop
585865;Rock Mi;VoXXclub;de;pop
890338;Eu Sem Você;Paula Fernandes;pt;pop
639158;Prototype;Viktoria Modesta;en;pop
889358;Damage Incorporated;Carphax Files;en;pop
781039;Saving The Train (2005 Demo);Alexz Johnson;en;pop
933787;Me Avergüenzo;Mamá Ladilla;es;pop
949760;New York City Speed;Kill Hannah;en;pop
826100;Won’t You Come;Barzin;en;pop
937867;A Boy Like Me;Patrick Wolf;en;pop
921905;Galvadeg en tri Kant Mil Soudard;Tri Yann;;pop
314985;Pour que tu m’aimes encore;Céline Dion;fr;pop
757611;Baby I Can’t Let Go;Take 5;en;pop
8219797;COZY; & Beyoncé;en;pop
188700;Nite Line;Michael Jackson;en;pop
784478;Hombre Gitano;Adrianna Foster;es;pop
847327;Spiral Twist;Siouxsie and the Banshees;en;pop
948406;Raining In My Heart;Ringo Starr;en;pop
755856;Uma Loucura De Anjo;Pedro Abrunhosa;pt;pop
756950;Oh, To Tremble...;Aaron McMullan;en;pop
917782;La Despedida;Fito Páez;es;pop
8983612;Dial Drunk;Noah Kahan & Post Malone;en;pop
808209;Loser;And One;en;pop
7844309;As It Was; & Hozier;en;pop
834432;Dismembered And Devoured;Called To Arms;en;pop
797300;Nostradamus;Alphaville;fr;pop
874792;Into The Sourdays;Matthew Ryan;en;pop
778724;The Cold Resistance;Arsis;en;pop
986490;Get Off My Back Woman;B.B. King;en;pop
900741;Lei;Renato Zero;it;pop
770507;Vola il tempo;Paola & Chiara;it;pop
771504;Dog Society;Peter and the Test Tube Babies;en;pop
813379;1994;Tre Allegri Ragazzi Morti;;pop
795486;Que Poca;Alejandro Fernández;es;pop
897261;Dependo Cada Dia Mas De Ti;Exterminador;es;pop
758032;In Your Dreams;Victoria Beckham;en;pop
914429;Strength To Survive;The Gladiators;en;pop
1443796;Make Me a Pallet on Your Floor; & Mississippi John Hurt;en;pop
863044;Slayer;Giant Drag;en;pop
924619;Long Distance;Big 10-4;en;pop
870095;Overtime;The Tiger Lillies;en;pop
921401;Mirror to Madness;Lȧȧz Rockit;en;pop
835730;Earthquake;Batmobile;en;pop
491399;Wolf;MTM (VNM);en;pop
317427;Push;Madonna;en;pop
798435;Recycling (H-Babe Tape);Alphaville;en;pop
699673;Nada;Mão de Oito;pt;pop
901310;Who;Triumph the Insult Comic Dog;en;pop
962282;Szydercze Zwierciadło;Kat;pl;pop
863123;Señor Amor;Dulce;es;pop
865174;Angelic Proclamation;BarlowGirl;en;pop
342541;Tell Her About It; & Billy Joel;en;pop
816569;Look Away;At A Loss;en;pop
988514;July;Flashlight Brown;en;pop
885010;Happy Days;Brian Wilson;en;pop
2931226;Sweet Thang; & Shuggie Otis;en;pop
814329;Your Girlfriend’s Head;Zombina And The Skeletones;en;pop
836469;BATS Spelled Backwards Is STAB;BATS (IRL);en;pop
753574;All the Rage;Girls Against Boys;en;pop
840890;Carry Me;Dave Bilbrough;en;pop
982308;The Bunker;Death in June;en;pop
999025;La casa del sole;Pooh;it;pop
778413;The Chain;Kick Axe;en;pop
1477316;Pennies from Heaven;Louis Prima, Sam Butera & The Witnesses;en;pop
785555;Burden Me;Jeremy Camp;en;pop
821320;Melloch Halb & Halb;The Blue Angel Lounge;en;pop
926769;Danke Schoen;The Wading Girl;en;pop
977200;Vanguard;José James;en;pop
805054;Hollow Hills;Faith and the Muse;en;pop
838539;Frustrate;Flotsam and Jetsam;en;pop
219072;Dreaming;Tennis;en;pop
828196;Only;Ass Ponys;en;pop
937915;The School House Fire;Dixon Brothers;en;pop
858921;Primitive (The Way I Treat You);Ambulance LTD;en;pop
948946;Good Enough;Kraan;en;pop
819711;I’m Watching You (A Mutant Romance);Daryl Hall & John Oates;en;pop
964070;Exodus;The Gladiators;en;pop
808618;Flawed;And Then I Turned Seven;en;pop
880140;Verliefd Zijn;Guus Meeuwis;nl;pop
941565;Isgrav, det siste hvilested;Dismal Euphony;;pop
798399;Proof of Discipleship;Watchtower Bible And Tract Society;en;pop
995141;Pauvre Petite Fille Riche;Claude François;fr;pop
941853;Nowhere Without Your Love;Mastedon;en;pop
390106;That's All; & Sister Rosetta Tharpe;en;pop
831914;Method of Love;Aztec Camera;en;pop
890269;Face Me;Pretty Maids;en;pop
820421;The Sky Is Falling (Hot mix);Daryl Hall & John Oates;en;pop
983198;I Keep Losing Heart;Electrelane;en;pop
835846;Carry Me;Sophie B. Hawkins;en;pop
754070;Straight Up;Scott Bradlee's Postmodern Jukebox (Ft. Ashley Stroud);en;pop
987081;Somewhere Familiar;Inked In Blood;en;pop
922587;Price Of Time;Domain;en;pop
932609;Waiting for Tonight (Hex’s Momentous Radio Mix);Jennifer Lopez;en;pop
803378;“Murder,” He Says;Tori Amos;en;pop
806466;Waiting in America;Big Head Todd and the Monsters;en;pop
793433;See If I;Red Letter Agent;en;pop
910151;No Me Quedo... Me Voy;Rescate;es;pop
998860;Blueeyed Devil;Soul Coughing;en;pop
861557;Almost A Smile;Stina Nordenstam;en;pop
968279;Sur le fil;AqME;fr;pop
935174;Let Me In;Kristine W;en;pop
974828;Don’t Tell Me Goodnight;Lobo;en;pop
785596;Şimdi;Cem Adrian;tr;pop
957458;Memory Test;Ian Ball;en;pop
924034;Ghost Town;Pierce Pettis;en;pop
3868;Man Down; & Rihanna;en;pop
862398;Aqui ou em qualquer lugar;Tihuana;pt;pop
771010;The Outsiders;Athlete;en;pop
907784;Magic of Love;Sheena Easton;en;pop
920727;City Tonight;Jeremy Enigk;en;pop
758592;Enmity;​acid android;en;pop
806074;Tender Kinder Baby;Hunters & Collectors;en;pop
4961980;Cry Cry Cry; & Coldplay;en;pop
951450;Everybody All Over the World (Join the Celebration);David A. Stewart;en;pop
845146;Ofis;Aphrodite's Child;el;pop
915610;Heart on Hold;Status Quo;en;pop
983184;Paralyzed;AGNEZ MO;id;pop
759837;Kasvatus;Absoluuttinen Nollapiste;fi;pop
899250;Rainbow In The Rose;Winger;en;pop
919376;Beyond The Trees;Doro;en;pop
773297;If I Get an Encore;Christy Moore;en;pop
987335;He Touched Me;Heather Headley;en;pop
932995;Can You Tell;Margo Guryan;en;pop
257744;Mano a Mano (We’re even);Carlos Gardel (Ft. Jose Razzano);es;pop
993782;Take Me Round Again;The Fiery Furnaces;en;pop
985565;Zihuatanejo;Diane Chase;en;pop
834919;Take Me;Edwin McCain;en;pop
865276;Hesitation;Gutterball;en;pop
6288775;Wild at Heart; & Lana Del Rey;en;pop
889934;Give Me the Rainbow;Jewel;en;pop
818550;You’re Much Too Soon;Daryl Hall & John Oates;en;pop
807090;Megamix (Version 1);Benny Benassi;en;pop
826489;Superficie lunar;Aleks Syntek;es;pop
960456;Vida Cigana;Gian & Giovani;pt;pop
491442;Forever;Andy Grammer;en;pop
957416;Siamo Tutti Illusi Di Essere Nel Giusto;Dufresne;it;pop
981073;Matter Of Time;Church Of Rhythm;en;pop
914074;Psalm 23;Pneuma (POL);pl;pop
779996;Consejo;La Secta;es;pop
754597;Enimmäkseen harmiton;Abduktio;fi;pop
59339;The One That Got Away; & P!nk;en;pop
766790;My Fall;Arven;en;pop
936149;So Right;Samantha Jade;en;pop
839961;Alabaster;Bajm;pl;pop
839488;Ce sacré piano;Charles Aznavour;fr;pop
893716;She’s in Parties;Kerli;en;pop
2836333;Shelter;Porter Robinson & Madeon;en;pop
920126;Sodor a szél;Ossian;hu;pop
806892;Too Romantic;Frank Sinatra & The Tommy Dorsey Orchestra;en;pop
792686;Forever Not Yours;​a-ha;en;pop
860561;Galletas;La Casa Azul;es;pop
2293507;I Get So Scared; & Miley Cyrus;en;pop
887496;Casa Separa;Leandro & Leonardo;pt;pop
934965;Monster Demolisher;Electric Frankenstein;en;pop
835182;Blue Wine;Autumn (Band);en;pop
148031;Teen Angst;M83;en;pop
2273452;Dark Times; & The Weeknd;en;pop
992911;Loibere Risen;Psalteria;de;pop
958237;Beautiful;Gracious;en;pop
958690;Piotrusiu Panie;Edyta Geppert;pl;pop
757562;Pretty Boy Swagg (Freestyle);Ace Hood;en;pop
768974;Wet;Barbra Streisand;en;pop
922263;Paraguas una tarde de diciembre gris;Duncan Dhu;es;pop
875255;Y Tú Te Vas;Chayanne;es;pop
922335;Betray the Dark;The String Cheese Incident;en;pop
7565099;​thank you song; & FKA twigs;en;pop
832926;Abalorios;Skay Beilinson;es;pop
3714282;Diamond Heart; & Alan Walker;en;pop
794731;Disease Tobacco Free;Margot & the Nuclear So and So's;en;pop
201644;You’ll Be In My Heart;Phil Collins;en;pop
851297;My Own Skin;Allred;en;pop
787315;Gerusalemme;Amedeo Minghi;it;pop
797881;You Could’ve Been The One;America;en;pop
151349;Giorgio by Moroder; & Daft Punk;en;pop
863219;Breezy;Conor Oberst;en;pop
793835;New Beginning;Alchemist (Rock Band);en;pop
836405;PKNB;Asian Dub Foundation;en;pop
755236;Lie Alone;Adam Cohen;en;pop
966743;Today Was a Positive Day;Good Clean Fun;en;pop
878565;Need To Know;Excellence;en;pop
916511;Como Este Loco;Julio Preciado;es;pop
2949128;Crazy;Lost Frequencies & Zonderling;en;pop
929326;No Tears;Factory Of Art;en;pop
817332;It’s There;All Girl Summer Fun Band;en;pop
860094;Crucified (Judas Mix Dubstramental);Army of Lovers;en;pop
898568;CAT FIGHT;Nirgilis;ja;pop
755932;Inferno;Abraxas;pl;pop
993025;Dis-Moi;Gage;fr;pop
989851;7-up Days;Slowblow;en;pop
950564;Blues for Big Town;John Lee Hooker;en;pop
997468;Violencia;Cadena Perpetua;es;pop
900380;Dreamless Sleep;Sorath;en;pop
891733;Getting Old;Hot IQs;en;pop
933615;Hold Me;Royal Teeth;en;pop
836105;I Can’t Stop Loving You;Ike & Tina Turner;en;pop
783395;Ni Cuenta te Das;Luis Alberto Spinetta;es;pop
147896;Here and Now;Kerli;en;pop
894442;Gray Skies / Holy Branches;Radical Face;en;pop
7445086;Love to Keep Me Warm;Laufey & dodie;en;pop
896713;Beauty Strike;Shudder to Think;en;pop
827980;The Winner;Badfinger;en;pop
927125;Loco Enamorado;Jerry Rivera;es;pop
945963;Angels In The Air;God Is My Co-pilot;en;pop
2471011;Alarm; & Anne-Marie;en;pop
954196;Life Is Calling My Name;Shane Yellowbird;en;pop
943855;Love Paradox;Leah Dizon;;pop
897003;The Hug Poem;Bradley Hathaway;en;pop
871870;Running For A Reason;Kieran Goss;en;pop
906744;Fight;Rebecca Mayes;en;pop
808984;If You Want Me to Love You I Will;Amy Irving;en;pop
693869;Take You High;Kelly Clarkson;en;pop
786594;Forever (Harder Than Butter Mix By Der Harms);Angels & Agony;en;pop
6260165;​no body, no crime; & Taylor Swift;en;pop
2332455;California; & Joni Mitchell;en;pop
848829;Angelic;Antimatter;en;pop
936566;The Mood That I’m In;Billie Holiday;en;pop
849797;Three Small Words;Angel Faith;en;pop
889035;Panis Angelicus;Russell Watson;;pop
793761;Breathe;Aleah;en;pop
892428;Mondbluttrauer;Thirdmoon;en;pop
762313;Curse;New Model Army;en;pop
796858;Send Me The Manual;Vanessa Amorosi;en;pop
828352;Manhã Que Rompe;Guilherme Arantes;pt;pop
876174;Parasite Eve;Necrophagia;en;pop
5303029;Plaza Avenue; & Ardhito Pramono;en;pop
997004;Sick;Sneaker Pimps;en;pop
4765976;Miss Americana & The Heartbreak Prince; & Taylor Swift;en;pop
879171;We Need a Little Christmas;Glee Cast;en;pop
910164;Before You Came Along;Kasey Chambers, Poppa Bill & The Little Hillbillies;en;pop
961681;Broken;Turning Point;en;pop
926225;Straight from the Heart;Bonnie Tyler;en;pop
999671;On a Lonely Night;A Rocket to the Moon;en;pop
992817;In His Room;Cemetery Of Scream;en;pop
765639;Niko’s Lullaby;Brian McKnight;en;pop
84655;Graceland; & Paul Simon;en;pop
924238;The Maker of Heavenly Trousers;Cranes (UK);en;pop
822925;Nothing At All;Grand Avenue;en;pop
950282;Welcome;Perkele;en;pop
795409;Tu huella en la historia;Aleks Syntek y la Gente Normal;es;pop
713174;Punch Drunk Recreation;Jesse McCartney;en;pop
813654;The Salesman;Laurie Anderson;en;pop
996253;Would You Please Die?;Meat Shits;en;pop
903796;This I Swear;Sam Milby;en;pop
77945;Extraordinary Machine; & Fiona Apple;en;pop
968692;Back in '72; & Bob Seger;en;pop
926557;Dialogue;Maxime Le Forestier;fr;pop
942735;Born to Die;Exciter;en;pop
3301776;Is It Cold in the Water?; & SOPHIE;en;pop
769230;Like The Sea;Case Studies;en;pop
846634;Si tu savais (Janelle);Axelle Red;fr;pop
755930;Everything My Heart Desires;Adam Rickitt;en;pop
830871;Pretty Lip;Wild Strawberries;en;pop
873504;Interdimensional Hyperdrive;Psyborg Corp;en;pop
852502;See See Rider;Louis Armstrong and His All Stars;en;pop
964127;The River;Chely Wright;en;pop
780044;Only Wings;Alannah Myles;en;pop
3788576;Dance the Night Away; & Cream;ko;pop
103463;Chase Our Love;Chris Brown;en;pop
896242;Let There Be Music;Hazel O’Connor;en;pop
121287;Can’t Get You Out Of My Head;Kylie Minogue;en;pop
967463;7 Angels With 7 Plagues;Evol Intent;en;pop
1861399;Hungry Dog in the Street; & The Taxpayers;en;pop
785825;Black Wave;Almamegretta;en;pop
845407;Down In The Neighborhood;Marcia Ball;en;pop
913671;The No-No-No;Sesame Street;en;pop
